"","CensusTract","CaliforniaCounty","ZIP","Longitude","Latitude","ApproxLocation","CES4.0Score","CES4.0Percentile","CES4.0PercRange","Ozone","OzonePctl","PM2.5","PM2.5.Pctl","DieselPM","DieselPMPctl","DrinkingWater","DrinkingWaterPctl","Lead","LeadPctl","Pesticides","PesticidesPctl","ToxRelease","ToxReleasePctl","Traffic","TrafficPctl","CleanupSites","CleanupSitesPctl","GroundwaterThreats","GroundwaterThreatsPctl","HazWaste","HazWastePctl","ImpWaterBodies","ImpWaterBodiesPctl","SolidWaste","SolidWastePctl","PollutionBurden","PollutionBurdenScore","PollutionBurdenPctl","Asthma","AsthmaPctl","LowBirthWeight","LowBirthWeightPctl","CardiovascularDisease","CardiovascularDiseasePctl","TotalPop","ChildrenPercLess10","PopPerc10to64","ElderlyMore64","HispanicPerc","WhitePerc","AfAmericanPerc","NativeAmericanPerc","AsianAmericanPerc","OtherMultiplePerc","PopChar","PopCharScore","PopCharPctl","Education","EducationPctl","LinguisticIsol","LinguisticIsolPctl","Poverty","PovertyPctl","Unemployment","UnemploymentPctl","HousingBurden","HousingBurdenPctl"
"4732",6065043256,"Riverside ",92592,-117.0867251,33.479534,"Temecula",16.53,29.17,"25-30%",0.055,71.66,8.548570131,24.12,0.058,21.27,358.79,36.88,11.56,4.95,0,0,6.2876633,7.9,869.3743678,49.21,0,0,0,0,0.35,56.4,10,82.97,0,0,27.29,3.33,12.56,32.95,30.35,4.14,29.88,19.78,86.63,3783,11.84,80.78,7.38,35.05,36.66,10.47,0.26,14.22,3.33,47.81,4.96,47.02,10.5,43.77,9.8,61.09,24.9,44.22,8.7,79.72,7.1,4.51
"4733",6065043257,"Riverside ",92592,-116.9898216,33.4497328,"Unincorporated Riverside County area",10.76,14.85,"10-15%",0.056,74.23,6.590489934,5.3,0.011,4.17,356.71,36.63,12.48,5.62,2.15,48.17,5.1157233,7.51,355.8464216,11.43,0,0,0.3,2.11,0.15,26.67,16,96.26,3,63.67,28.67,3.5,15.1,30.92,26.61,3.14,10.75,18.22,81.42,9318,11.09,75.66,13.25,23.12,50.25,3.83,1.81,14.1,6.89,29.64,3.07,19.49,6.6,28.45,3,23.77,21.4,36.98,2.1,7.14,5.7,2.13
"4734",6065043262,"Riverside ",92592,-117.1054441,33.5081043,"Temecula",13.66,22.11,"20-25%",0.056,74.1,8.679075143,29.05,0.134,46.88,358.79,36.88,8.31,2.79,13.68,62.72,8.9491965,8.63,465.6710284,18.29,18,79.69,0,0,0.2,35.62,5,51.22,0,0,34.38,4.2,27.47,24.24,15.22,4.29,33.44,14.51,63.51,5287,13.88,70.66,15.45,24.82,67.13,1.95,0,2.99,3.12,31.38,3.26,21.94,6.3,27.2,3.5,28.04,19.1,32.27,2.5,10.66,13.1,28.69
"4735",6065043264,"Riverside ",92592,-117.1030729,33.4952197,"Temecula",12.42,19.02,"15-20%",0.055,72.55,8.705707569,30.02,0.128,45.35,358.79,36.88,8,2.61,0.06,22.14,7.582803233,8.24,402.3000714,14.3,6,46.08,0,0,0.16,28.3,10,82.97,0,0,29.83,3.64,17.14,32.95,30.35,3.84,22.74,19.78,86.63,7862,12.08,79.64,8.28,25.53,57.35,5.32,0,8.8,3,32.86,3.41,24.16,4.9,20.86,0.6,2.81,14.2,20.1,5.2,46.99,7.3,5.01
"4736",6065043265,"Riverside ",92592,-117.0839947,33.4917233,"Temecula",13.4,21.46,"20-25%",0.055,72.55,8.393326392,20.15,0.197,61.51,358.79,36.88,10.09,3.84,1.6,45.79,6.2492334,7.89,488.421799,20.01,0,0,0,0,0.245,41.81,10,82.97,0,0,30.7,3.75,19.38,32.95,30.35,4.36,35.04,19.78,86.63,8221,15.85,76.94,7.21,24.29,59.69,3.26,0.38,6.73,5.66,34.45,3.57,26.49,3.6,14.17,1.6,12.28,11,12.45,4.7,40.6,9.4,11.62
"4737",6065043266,"Riverside ",92591,-117.1314932,33.5116005,"Temecula",14.24,23.66,"20-25%",0.055,72.55,8.889686309,34.93,0.05,18.23,358.79,36.88,24.91,17.74,0,0,13.4086666,9.78,876.6680293,49.66,0,0,0,0,0.17,29.24,5,51.22,0,0,25.35,3.09,9.18,37.94,37.9,1.87,1.5,22.52,94.27,5763,19.24,77.22,3.54,44.04,28.42,7.31,0,9.9,10.32,44.36,4.6,41.73,8.9,37.65,3.2,25.55,34.1,60.28,4.4,36.44,19.5,60.93
"4738",6065043267,"Riverside ",92591,-117.1047166,33.5207723,"Temecula",14.85,25.14,"25-30%",0.056,74.1,8.66506001,28.64,0.052,18.82,358.79,36.88,7.86,2.5,6.09,56.1,8.311179967,8.44,540.9261305,24.08,7.2,50.77,0,0,0.2,35.62,5,51.22,0,0,29.97,3.66,17.55,37.89,37.72,2.27,3.19,22.49,94.17,6185,9.07,68.52,22.41,20.71,68.36,1.65,0.66,5.45,3.17,39.12,4.06,34.03,6.2,26.94,4.4,33.94,10.6,11.44,11.6,91.27,5.9,2.43
"4739",6065043270,"Riverside ",92595,-117.2589261,33.6015412,"Wildomar",23.97,46.72,"45-50%",0.058,76.94,9.94691978,48.56,0.236,68.16,330.35,31.68,23.81,16.55,0,0,27.27570023,13.35,1944.24586,86.13,0,0,0,0,0.22,38.7,8,72.15,0,0,35.84,4.38,31.28,46.72,51.63,4,26.64,27.04,98.93,6071,14.12,73.12,12.77,33.5,46.22,8.5,0,8.6,3.18,52.82,5.48,54.49,7.5,32.16,2.3,18.11,21.3,36.8,6.8,65.63,25,80.14
"4740",6065043271,"Riverside ",92595,-117.2755965,33.6006686,"Wildomar",20.54,38.92,"35-40%",0.058,76.94,9.810497858,47.18,0.226,66.48,330.35,31.68,11.37,4.8,0,0,27.0834001,13.32,371.5060836,12.31,0,0,0,0,0.11,19.25,8,72.15,0,0,27.15,3.32,12.32,45.49,49.63,6.11,77.35,26.33,98.39,3977,14.79,72.87,12.35,48.1,48.91,1.06,0.2,0.8,0.93,59.74,6.2,65.25,20.8,66.1,2.6,20.58,29.3,52.71,5.9,56.19,12.6,26.17
"4741",6065043272,"Riverside ",92562,-117.3024815,33.5515921,"Unincorporated Riverside County area",15.19,25.98,"25-30%",0.054,70.62,8.833711392,33.63,0.023,8.15,667.74,73.16,6.11,1.75,1.54,45.62,23.37989997,12.37,310.650462,8.9,0,0,0,0,0.01,1.8,9,77.3,2,52.9,29.98,3.66,17.6,30.47,25.71,6.48,83.31,17.3,77.58,4957,7.61,65.5,26.89,21.24,72.38,1.69,1.13,2.56,0.99,40,4.15,35.35,2.9,10.31,2.4,18.91,14.1,19.89,3.6,25.23,10.2,14.69
"4742",6065043274,"Riverside ",92595,-117.2478194,33.6430873,"Wildomar",14.96,25.45,"25-30%",0.059,79.99,9.743817858,46.63,0.005,2.33,663.63,72.7,14.36,6.94,0,0,31.72246617,14.7,474.5333964,18.99,0,0,0,0,0,0,0,0,2,52.9,23.72,2.9,6.87,38.82,39.37,4,26.64,21.92,93.38,2383,15.86,74.32,9.82,48.85,39.91,0.88,5.67,2.85,1.85,49.82,5.17,50.01,16.8,59.31,4.5,34.65,21,36.28,12.4,93.09,8.7,9.19
"4743",6065043276,"Riverside ",92595,-117.231215,33.6075991,"Wildomar",21.06,40.08,"40-45%",0.058,78.01,9.591176708,45.43,0.059,21.64,609.62,69.01,3.94,0.92,0,0,28.45653343,13.78,2519.175908,92.8,0,0,0,0,0.1,16.64,0,0,0,0,27.91,3.41,13.78,46.72,51.63,5.61,67.17,27.04,98.93,3855,10.14,78.63,11.23,27.06,49.11,5.01,1.76,13.28,3.79,59.57,6.18,65.02,13.6,52.13,NA,NA,21.8,37.89,7.8,74.1,11.8,22.1
"4744",6065043278,"Riverside ",92562,-117.1893095,33.6090788,"Murrieta",19.24,35.68,"35-40%",0.059,79.99,9.248261145,41.22,0.169,56.05,615.3,69.24,16.49,8.91,13.56,62.62,27.65556653,13.48,1407.988024,75.61,0,0,0,0,0.25,43.3,0,0,0,0,36.81,4.49,33.67,33.57,31.27,4.87,48.77,18.93,83.9,6360,15.08,73.46,11.46,21.51,61.37,2.91,0,6.35,7.86,41.27,4.28,37.08,6.1,26.42,4.5,34.65,11.7,14.05,6.4,61.53,6.1,2.79
"4745",6065043279,"Riverside ",92584,-117.2176633,33.6278615,"Menifee",20.3,38.22,"35-40%",0.059,79.99,9.605875847,45.64,0.101,37.64,646.17,71.71,27.84,21.25,4.12,52.97,30.70993297,14.49,1516.449779,78.43,0,0,0,0,0.3,50.14,0,0,1,35.72,39.23,4.79,40.83,40.73,42.58,3.38,14.22,21.79,93.17,5075,14.96,72.2,12.85,30.8,63.57,0.93,0.41,2.19,2.11,40.86,4.24,36.5,9.5,40.07,0.5,1.81,19.9,33.98,6.2,59.38,12,23.37
"4746",6065043291,"Riverside ",92563,-117.1553002,33.5660699,"Murrieta",21.92,41.98,"40-45%",0.058,76.94,9.016764889,37.71,0.128,45.4,282.19,19.1,17.39,9.59,0,0,23.16333323,12.29,948.9620889,54.98,0,0,0,0,0.39,59.87,6,58.69,4,70.42,33.93,4.14,26.43,38.17,38.3,5.14,56.12,21.57,92.56,9081,6.21,73.8,19.99,27.03,49.71,4.31,0.97,13.8,4.18,51,5.29,51.92,7.5,32.16,3.1,24.77,23,40.55,7.9,74.74,12.6,26.17
"4747",6065043304,"Riverside ",92544,-116.90936,33.6871007,"Unincorporated Riverside County area",17.4,31.28,"30-35%",0.062,88.82,8.098746414,14.82,0.04,14.49,466.92,56.01,26.19,19.26,74.63,74.93,17.72716673,10.93,183.437686,3.58,0,0,0,0,0.15,26.67,0,0,0,0,25.35,3.09,9.21,65.33,74.6,5.57,66.05,18.94,83.95,7688,13.25,64.35,22.4,28.24,61.43,1.3,0.04,4.6,4.38,54.2,5.62,56.39,6.1,26.42,2.1,16.36,29.5,53.04,6.3,60.57,9.3,11.24
"4748",6065043306,"Riverside ",92545,-116.9996659,33.7332579,"Hemet",23.93,46.62,"45-50%",0.065,93.63,9.663564992,45.96,0.031,10.88,560,65.66,25.59,18.48,0,0,715.9525388,58.56,760.7070647,41.25,4,37.55,0,0,0.825,82.01,0,0,0,0,35.84,4.38,31.29,55.99,64.02,3.66,19.34,17.86,80.22,5142,13.98,68.92,17.09,47.59,42.59,2.9,1.17,3.05,2.7,52.72,5.47,54.36,16,57.62,3.5,28.04,44.7,75.72,8.6,78.97,10.1,14.25
"4749",6065043307,"Riverside ",92543,-116.9786785,33.7246399,"Hemet",33.72,65.37,"65-70%",0.064,91.05,9.026226084,37.91,0.063,22.97,562.08,65.8,50.53,52.31,41.1,71,221.9795036,36.31,453.3928661,17.56,0,0,0,0,0.1,16.64,0,0,0,0,34.02,4.15,26.63,105.4,94.13,5.62,67.37,23.62,96.22,6764,17.19,64.34,18.47,38.78,42.39,11.72,0,6.34,0.77,78.25,8.12,90.62,23.6,70.83,5.2,38.61,45.2,76.43,13.8,95.5,22.3,71.57
"4750",6065043308,"Riverside ",92544,-116.9520967,33.7440141,"East Hemet",34.02,65.86,"65-70%",0.065,93.63,9.004104698,37.41,0.234,67.79,550.66,64.64,69.18,78.01,0,0,110.6953354,24.53,557.7145409,25.34,0,0,2,14.31,0.2,35.62,0,0,0,0,35.94,4.39,31.71,63.79,73.02,4.89,49.28,19.92,87.2,2892,13.93,78.6,7.47,63.24,23.51,10.75,1.11,0.21,1.18,74.74,7.75,86.37,30.9,81.23,5.7,41.44,63.8,94.23,18.1,98.71,26,82.61
"4751",6065043309,"Riverside ",92544,-116.9504264,33.751115,"Hemet",39.18,73.76,"70-75%",0.065,93.63,8.777855789,32.25,0.236,68.24,474.53,57.52,69.72,78.85,0.36,35.14,78.5260315,21.31,683.564999,34.81,0,0,2,14.31,0.25,43.3,0,0,0.2,9.67,39.63,4.84,41.87,57.03,65.49,6.67,86.03,17.51,78.32,2837,21.33,65.07,13.61,45.22,34.9,8.64,1.37,7.05,2.82,78.05,8.1,90.39,29,78.93,7.8,52.51,57.3,89.4,14.3,96.12,25.1,80.47
"4752",6065043310,"Riverside ",92544,-116.9363867,33.7452198,"East Hemet",37.3,70.99,"70-75%",0.065,93.63,8.71646749,30.45,0.314,77.86,386.17,40.58,63.82,71.41,0.78,41.03,94.52253213,23.01,479.2356677,19.33,0,0,2,14.31,0,0,0,0,0,0,34.06,4.16,26.75,68.63,77.44,6.6,85.03,22.04,93.49,3534,17.43,70.4,12.17,56.56,26.09,9.85,0,5.91,1.58,86.46,8.97,97.52,36.6,86.95,NA,NA,56.9,89.06,13.3,94.83,24.8,79.57
"4753",6065043311,"Riverside ",92544,-116.9237749,33.7476958,"East Hemet",25.95,50.91,"50-55%",0.065,93.63,8.471040665,22.02,0.267,72.71,364.61,37.64,42.67,40.81,5.32,54.72,72.82836723,20.83,272.660698,6.89,0,0,0,0,0.05,7.35,0,0,0,0,29.59,3.61,16.66,69.41,78.04,6.33,80.99,22.28,93.91,2548,14.17,74.92,10.91,43.37,50.2,1.02,0,4.91,0.51,69.24,7.18,79.24,15.4,56.16,0.7,3.74,47.2,78.77,16.4,97.97,14.2,34.25
"4754",6065043312,"Riverside ",92543,-116.960699,33.7312673,"Hemet",27.68,54.26,"50-55%",0.064,91.05,9.02275424,37.82,0.048,17.17,572.58,67.03,52.56,55.22,0,0,153.7399355,29.67,680.0038613,34.53,0,0,0,0,0.05,7.35,0,0,0,0,28.2,3.44,14.19,69.67,78.19,7.62,94.71,17.13,76.76,4559,19.11,72.8,8.09,73.72,19.35,2.65,0,2.37,1.91,77.5,8.04,89.62,27.8,77.33,3.2,25.55,62.4,93.25,14.1,95.86,21,66.86
"4755",6065043313,"Riverside ",92544,-116.9506407,33.7338858,"East Hemet",31.44,61.35,"60-65%",0.064,91.05,8.914669176,35.44,0.139,48.39,550.22,64.61,69.53,78.55,0,0,128.022433,26.64,342.5488399,10.5,0,0,0,0,0.01,1.8,0,0,0,0,29.72,3.63,16.93,69.41,78.04,6.86,88.5,22.28,93.91,4046,16.26,75.38,8.35,54.18,29.78,6.43,2.72,3.41,3.48,83.54,8.67,95.6,28.1,77.73,6,43.29,63.1,93.76,15.4,97.14,29.3,89.38
"4756",6065043314,"Riverside ",92544,-116.9389807,33.733193,"East Hemet",16.56,29.26,"25-30%",0.064,91.05,8.907359297,35.3,0.034,12.27,387.3,40.73,54.57,57.93,0,0,99.92823537,23.48,293.3691982,7.93,0,0,0,0,0,0,0,0,0,0,22.39,2.73,5.2,69.41,78.04,4.69,43.55,22.28,93.91,3482,12.38,75.04,12.58,38.31,51.03,1.44,3.13,1.35,4.74,58.4,6.06,63.05,16.8,59.31,1,6.27,31.6,56.38,10.7,88.68,10.1,14.25
"4757",6065043315,"Riverside ",92544,-116.9264553,33.7338091,"East Hemet",19.05,35.29,"35-40%",0.064,91.05,8.686465504,29.32,0.028,10.03,387.3,40.73,37.32,33.53,12.25,61.86,62.6986871,19.78,192.1519182,3.9,0,0,0,0,0.01,1.8,0,0,0,0,24.3,2.97,7.63,69.41,78.04,5.71,69.16,22.28,93.91,2887,12.05,76,11.95,42.36,54.1,2.04,0.21,0.24,1.04,61.9,6.42,68.53,18.4,62.03,1.1,7.38,31.5,56.22,7.8,74.1,10.8,17.41
"4758",6065043316,"Riverside ",92545,-116.9908966,33.716662,"Hemet",26.77,52.56,"50-55%",0.064,91.05,9.142176522,39.83,0.05,18.2,237.48,10.2,14.28,6.89,171.1,80.03,460.2978287,49.94,425.3231627,15.73,1,17.08,0,0,0.72,78.98,0,0,0,0,32.39,3.96,22.73,50.53,57.32,5.99,74.9,15.25,68.1,3872,10.46,44.01,45.53,19.83,57.18,9.25,0,4.16,9.58,65.24,6.77,73.34,11.7,47.51,3.7,29.53,38.1,66.31,12.4,93.09,25.8,82.15
"4759",6065043317,"Riverside ",92545,-117.018009,33.6989771,"Unincorporated Riverside County area",23.21,44.93,"40-45%",0.064,91.05,8.902873694,35.23,0.024,8.59,237.48,10.2,25.5,18.41,41.28,71.03,159.0457344,30.37,378.7650041,12.69,1,17.08,0,0,1.35,89.31,0,0,0,0,30.22,3.69,18.2,59.99,68.97,4.67,43.08,19.83,86.88,8443,15.61,69.58,14.81,47.73,38.04,6.54,2.08,3.21,2.39,60.63,6.29,66.43,20.6,65.79,4.6,35.34,28.6,51.57,9.1,82.33,15.2,39.7
"4760",6065043401,"Riverside ",92543,-116.9695083,33.7475602,"Hemet",44.41,81.34,"80-85%",0.065,93.63,9.192114503,40.52,0.217,65.12,560,65.66,80.53,89.75,0,0,106.4649671,24.07,606.4735009,28.94,2.25,27.49,0,0,0.41,62.48,0,0,2,52.9,43.5,5.31,52.79,96.14,91.6,5.57,66.05,21.8,93.22,6883,20.21,68.91,10.88,57.87,32.04,8.12,1.28,0.39,0.31,80.61,8.36,93.12,25.9,74.8,7.3,50.01,62.1,93.04,17.9,98.59,22.3,71.57
"4761",6065043403,"Riverside ",92543,-116.9686965,33.7372831,"Hemet",31.59,61.61,"60-65%",0.065,93.63,9.240592035,41.11,0.079,29.61,560,65.66,67.15,75.45,0,0,194.7706273,34.23,270.7716916,6.78,0,0,0,0,0.12,20.32,0,0,0,0,30.23,3.69,18.22,84.01,87.3,8.36,97.69,19.41,85.62,2741,21.78,63.63,14.59,53.52,34.44,7.62,0,1.35,3.06,82.51,8.56,94.91,19.1,63.2,6.4,45.38,71.4,97.79,7.1,68.4,42.9,99.29
"4762",6065043404,"Riverside ",92543,-116.9826738,33.7376041,"Hemet",27.34,53.63,"50-55%",0.065,93.63,9.655810522,45.92,0.048,17.21,560,65.66,31.61,26.05,0,0,232.079127,37.22,324.4914702,9.5,0,0,0,0,0.1,16.64,0,0,0,0,25.71,3.14,9.62,105.4,94.13,7.94,96.18,23.62,96.22,2689,3.76,57.9,38.34,42.66,48.53,5.95,0,0.82,2.05,83.97,8.71,95.92,22.3,68.75,3.7,29.53,56.2,88.37,16.1,97.68,24.2,77.82
"4763",6065043405,"Riverside ",92543,-116.9865118,33.7502798,"Hemet",40.33,75.53,"75-80%",0.065,93.63,9.598257119,45.55,0.203,62.61,562.68,65.87,36.24,32.22,0,0,86.76306533,22.16,812.2722,45.09,9,58.17,0,0,0.2,35.62,0,0,0,0,36.85,4.5,33.74,96.83,91.74,6.65,85.77,21.92,93.38,4831,15.07,61.48,23.45,52.04,35.42,10.81,0,0,1.74,86.42,8.96,97.5,31.5,81.84,8.8,56.85,62.8,93.56,15.5,97.2,26.3,83.3
"4764",6065043503,"Riverside ",92545,-117.0000447,33.7461748,"Hemet",33.12,64.25,"60-65%",0.065,93.63,9.4294039,43.66,0.24,68.76,559.5,65.58,37.05,33.27,0,0,102.9007009,23.73,951.1237113,55.1,0,0,0,0,0.42,63.07,0,0,0,0,36.18,4.42,32.35,55.09,62.9,5.5,64.47,17.43,78.04,3875,13.08,52.57,34.35,45.73,46.94,3.23,0,2.82,1.29,72.28,7.5,83.14,16.9,59.57,8.4,55.15,50.9,82.94,10.6,88.4,32.9,94.36
"4765",6065043504,"Riverside ",92545,-117.0203384,33.7539134,"Hemet",32.47,63.25,"60-65%",0.066,95.27,9.344786359,42.53,0.118,42.83,237.48,10.2,20.12,12.33,4.5,53.55,107.0430298,24.17,1006.857319,58.34,4,37.55,6,35.02,2.91,95.86,0,0,1,35.72,41.88,5.11,48.14,54.93,62.84,5.37,61.41,18.24,81.64,8208,13.71,61.5,24.79,38.02,46.88,5.95,0,5.16,3.98,61.22,6.35,67.51,9.8,41.23,2.6,20.58,37.6,65.54,11.2,90.33,17.4,51.36
"4766",6065043505,"Riverside ",92545,-116.9935262,33.7583074,"Hemet",30.61,59.88,"55-60%",0.065,93.63,9.277670873,41.62,0.096,35.98,554.89,65.04,14.27,6.87,92.51,76.45,79.78643037,21.53,342.3970948,10.49,4.5,40.84,0,0,0.08,10.55,0,0,0,0,32.73,4,23.41,47.44,52.77,7.53,94.03,13.77,59.15,3148,3.72,51.59,44.7,32.08,54.26,9.05,1.27,1.4,1.94,73.85,7.66,85.14,29.3,79.42,7.2,49.57,55.6,87.76,15.2,96.97,25.5,81.52
"4767",6065043506,"Riverside ",92582,-116.994327,33.7696784,"Hemet",25.34,49.55,"45-50%",0.066,95.27,9.094387901,39.22,0.108,39.89,513.78,61.78,26.79,20.1,76.66,75.28,74.09876757,20.99,468.1143127,18.45,4.5,40.84,0.5,2.72,0.16,28.3,0,0,0,0,35.71,4.36,30.84,48.16,53.8,4.66,42.8,14.46,63.16,6592,10.65,64.82,24.53,46.09,44.24,4.49,0,2.43,2.76,56.04,5.81,59.66,23.2,70.22,5.5,40.44,34.4,60.79,8.8,80.39,15.7,42.29
"4768",6065043507,"Riverside ",92543,-116.9725527,33.7681153,"Hemet",30.17,59.06,"55-60%",0.065,93.63,9.127609333,39.6,0.049,17.71,244.24,10.75,43.86,42.76,0.57,39.21,60.67526627,19.53,478.4167494,19.28,4.5,40.84,0.5,2.72,0.92,83.81,0,0,4,70.42,36.73,4.48,33.47,45.26,49.12,5.4,62.11,12.23,47.76,6676,16.51,70.93,12.57,58.66,23.47,10.87,0,5.68,1.32,64.87,6.73,72.77,25.2,73.63,5.5,40.44,64,94.33,14,95.72,24.8,79.57
"4769",6065043508,"Riverside ",92583,-116.9425027,33.7611983,"San Jacinto",25.23,49.31,"45-50%",0.065,93.63,8.723944469,30.68,0.087,32.52,284.84,19.46,34.15,29.48,1.61,45.9,60.5649681,19.48,367.3326685,12.11,4.5,40.84,0,0,0.605,74.9,0,0,1,35.72,33.7,4.11,25.95,53.6,60.94,4.93,50.49,17.73,79.57,6814,10.79,74.1,15.12,42.68,49.19,4.68,1.83,0.56,1.06,59.11,6.13,64.11,19.3,63.6,2.3,18.11,38.7,67.17,6.8,65.63,18.9,58.23
"4770",6065043509,"Riverside ",92583,-116.9556879,33.7970346,"Unincorporated Riverside County area",28.34,55.55,"55-60%",0.066,95.27,9.090052321,39.14,0.077,28.62,178.54,5.94,35.95,31.75,130.49,78.9,62.00433347,19.68,448.226028,17.31,9.25,58.96,0.5,2.72,0.3,50.14,0,0,0,0,33.84,4.13,26.26,76.54,83.14,4.01,26.87,26.25,98.34,5404,15.01,72.67,12.32,55.88,36.81,3.87,1.63,1.26,0.56,66.12,6.86,74.6,23.3,70.4,4.6,35.34,40.5,69.82,13.1,94.52,16,43.89
"4771",6065043512,"Riverside ",92583,-116.9444017,33.7716288,"San Jacinto",23.75,46.08,"45-50%",0.065,93.63,8.859281233,34.25,0.041,14.88,223.51,8.8,29.17,22.97,2.12,48.1,56.75870003,18.99,505.7074588,21.29,0.9,11.83,0,0,0.26,44.73,0,0,0.2,9.67,26.33,3.21,10.82,77.79,83.92,5.21,57.72,26.68,98.78,7618,15.24,69.74,15.02,49.07,27.16,12.38,0.49,5.26,5.64,71.22,7.39,81.72,24.1,71.55,6.8,47.68,42.2,72.4,6.6,63.42,18.5,56.48
"4772",6065043513,"Riverside ",92583,-116.928542,33.7748145,"San Jacinto",14.47,24.22,"20-25%",0.065,93.63,8.53047243,23.56,0.057,20.62,321.81,30.45,31.11,25.32,0,0,52.6647339,18.45,430.5406086,15.96,0,0,0,0,0,0,0,0,0.2,9.67,19.64,2.4,2.75,62.02,71.49,4.78,46.29,21.04,90.47,3532,12.94,72.34,14.72,60.42,31.88,2.27,0.59,1.3,3.54,58.16,6.03,62.66,16.7,59.11,3.1,24.77,50.4,82.36,5.4,49.86,11,18.47
"4773",6065043517,"Riverside ",92582,-117.0240132,33.8219345,"San Jacinto",35.08,67.68,"65-70%",0.067,97.1,9.36291344,42.71,0.035,12.47,237.48,10.2,32.4,27.16,368.31,84,125.9706675,26.41,770.6832853,42.04,8,53.43,71.5,94.47,0.31,51.73,0,0,5.2,76.36,46.91,5.73,61.99,57.95,66.76,4.62,41.72,20.05,87.61,7811,18.53,73.97,7.5,52.17,31.7,6.7,0,6.23,3.2,59.04,6.12,64.02,19.4,63.76,1.7,13.3,36.6,64.03,9.9,85.83,14.7,36.65
"4774",6065043601,"Riverside ",92583,-116.9530305,33.7834484,"San Jacinto",24.83,48.39,"45-50%",0.065,93.63,9.308091099,42.08,0.07,25.81,98.9,0.67,63.32,70.52,0,0,57.79759853,19.15,410.4767652,14.94,9,58.17,0,0,0.06,8.76,0,0,0,0,26.7,3.26,11.43,77.79,83.92,4.14,29.88,26.68,98.78,5198,17.83,74.53,7.64,72.22,14.39,9.12,1.87,0.92,1.48,73.44,7.62,84.53,42.2,91.53,9.8,61.09,72.1,98.09,11.9,91.94,14.8,37.48
"4775",6065043602,"Riverside ",92583,-116.9662949,33.7875282,"San Jacinto",30.81,60.29,"60-65%",0.066,95.27,9.20798389,40.73,0.072,26.86,117.07,4.38,67.78,76.26,0,0,59.35160193,19.3,448.6957912,17.34,9.7,59.93,0,0,0.255,43.65,0,0,0,0,30.25,3.69,18.25,66.11,75.42,5.46,63.54,22.69,94.58,3389,11.27,80.29,8.44,74.98,15.43,3.84,0,3.22,2.54,80.4,8.34,92.93,41.2,90.76,9.3,58.95,57.2,89.36,9.5,83.98,30.8,91.76
"4776",6065043701,"Riverside ",92544,-116.8640681,33.726269,"Unincorporated Riverside County area",24.91,48.54,"45-50%",0.064,91.05,8.267058818,17.52,0.126,44.64,387.3,40.69,38.58,35.07,114.17,77.93,25.9500796,12.99,481.3708108,19.5,0,0,0,0,0.01,1.8,0,0,2.2,54.85,32.06,3.91,22.09,69.41,78.04,4.76,45.87,22.28,93.91,4328,10.7,65.62,23.68,35.14,53.67,3.42,1.69,1.96,4.11,61.34,6.36,67.78,18.3,61.81,0.5,1.81,44.1,74.87,10.8,89.19,11.9,22.69
"4777",6065043702,"Riverside ",92544,-116.9112184,33.7510081,"Hemet",21.22,40.41,"40-45%",0.065,93.63,8.461757742,21.83,0.169,55.94,385.82,40.55,34.59,30.08,0,0,40.53192497,16.65,297.7239026,8.16,0,0,0,0,0.3,50.14,0,0,0.2,9.67,26.22,3.2,10.55,69.41,78.04,5.88,72.85,22.28,93.91,4760,12.18,70.84,16.97,44.08,50,1.55,0.82,1.6,1.95,63.88,6.63,71.34,16.8,59.31,4.6,35.34,36.4,63.77,4.7,40.6,13.7,31.74
"4778",6065043703,"Riverside ",92544,-116.9005782,33.7539539,"Valle Vista",25.53,49.92,"45-50%",0.065,93.63,8.547684599,24.07,0.06,22.05,387.3,40.73,43.36,41.89,0,0,34.21703843,15.28,412.0646857,15.03,0,0,0,0,0.15,26.67,0,0,2,52.9,26.36,3.22,10.88,69.41,78.04,6.19,78.86,22.28,93.91,3145,11.99,75.26,12.75,43.31,48.33,5.28,0.19,1.08,1.81,76.47,7.93,88.6,23,69.92,4.9,36.97,44.2,74.97,12.2,92.65,22.5,72.17
"4779",6065043802,"Riverside ",92320,-117.0457708,33.9948779,"Calimesa",18.96,35.05,"35-40%",0.073,100,9.746555892,46.66,0.201,62.25,429.12,49.64,35.37,31.03,0,2,317.6559957,42.8,1049.536447,61.14,0,0,0,0,0.45,65.92,0,0,0,0,37.35,4.56,35.44,32.15,29.1,4.3,33.73,13.9,59.63,5996,11.94,68.66,19.4,34.89,58.32,0.88,0.22,2.5,3.19,40.08,4.16,35.45,14,53.13,0.9,5.64,24.8,44.07,6.8,65.63,13,28.24
"4780",6065043807,"Riverside ",92223,-116.9737171,33.9591433,"Beaumont",19.56,36.36,"35-40%",0.07,98.67,9.60957803,45.66,0.017,6.11,299.36,23.62,38.05,34.4,0,4.07,231.2823334,37.15,256.4219074,6.23,0,0,0,0,0.2,35.62,0,0,0.5,22.08,25.17,3.07,8.94,60.02,69.03,5.78,70.61,22.76,94.68,7040,17.39,73.28,9.33,42.6,36.92,10.23,3.61,5.43,1.22,61.35,6.36,67.8,15.6,56.73,2.3,18.11,36.2,63.52,4.8,41.84,15.8,42.83
